id,usuario_id,tipo_moneda,cantidad,valor_actual
1361,6951,DOT,"607,17802673","14,52"
1362,8836,USDT,"48729,88932066",1
1363,2203,ADA,"47171,29285685","1,18"
1364,6518,DOT,"269,2689437","24,26"
1365,7153,XRP,"34582,65244627","0,69"
1366,9107,ETH,"5,46278171","2049,55"
1367,8915,XRP,"41719,62940236","0,49"
1368,11529,DOT,"401,47697367","19,19"
1369,6190,ADA,"12133,29408606","1,04"
1370,4759,BTC,"2,08058671","64231,28"
1371,5158,ETH,"2,52593567","2787,97"
1372,8535,SOL,"63,51958543","176,34"
1373,9248,SOL,"487,13553247","117,99"
1374,6653,USDT,"69504,60005761",1
1375,9165,DOT,"627,2891812","17,2"
1376,1080,BNB,"44,75637154","464,91"
1377,11347,DOT,"374,75308736","15,71"
1378,11902,DOT,"160,25369394","19,16"
1379,6109,BTC,"0,85607149",41446
1380,3699,SOL,"18,94053834","117,13"
1381,6983,ETH,"9,25438581","2521,37"
1382,571,ETH,"7,88146033","3191,22"
1383,3163,USDT,"66349,80612718",1
1384,5017,DOT,"147,11418979","11,38"
1385,6060,USDT,"53019,81182306",1
1386,3560,SOL,"115,55688166","107,15"
1387,2283,ETH,"0,54830997","2051,18"
1388,461,BNB,"6,19555253","213,37"
1389,355,USDT,"62053,90607663",1
1390,9426,ETH,"5,88698078","3477,49"
1391,10897,BTC,"2,42672511","67447,91"
1392,2662,USDT,"18076,83878742",1
1393,7880,BTC,"2,14220998","51783,01"
1394,1023,BTC,"2,80952189","51662,13"
1395,883,ADA,"92915,47363962","0,57"
1396,9743,ETH,"6,50955355","2283,51"
1397,9909,BNB,"40,77005006","214,46"
1398,12345,BTC,"2,21857285","50838,89"
1399,5313,BTC,"2,43311135","42383,69"
1400,2897,BNB,"41,26982174","463,72"
1401,9121,SOL,"65,27666636","122,46"
1402,9355,USDT,"99207,69691847",1
1403,10403,SOL,"322,06424983","22,05"
1404,12376,BTC,"1,84794817","59727,07"
1405,6111,BNB,"32,47753708","200,38"
1406,3771,ADA,"21890,87467171","1,07"
1407,1703,XRP,"25722,89772272","1,84"
1408,2046,ADA,"16666,50406624","0,44"
1409,12265,USDT,"45170,5107758",1
1410,5392,BNB,"35,35350647","425,86"
1411,7294,ADA,"76877,68437805","0,37"
1412,3310,BNB,"8,08265417","211,18"
1413,6135,BNB,"42,83597736","484,56"
1414,7476,ADA,"14192,9438276","0,85"
1415,8561,XRP,"37706,78041995","1,76"
1416,6668,XRP,"42355,21000107","0,8"
1417,5694,BNB,"39,17167974","289,02"
1418,1058,ADA,"57709,62452195","1,47"
1419,12338,BTC,"2,21525429","63543,87"
1420,5392,BTC,"0,28859071","63693,83"
1421,12233,ETH,"5,17061758","2897,45"
1422,3359,USDT,"17418,17971857",1
1423,5444,BNB,"11,71586497","282,83"
1424,10175,DOT,"865,13378975","23,37"
1425,11924,USDT,"696,17594589",1
1426,546,BTC,"0,88530512","56043,88"
1427,4758,SOL,"302,57455971","111,96"
1428,8722,ETH,"8,31697112","1878,75"
1429,424,ADA,"81360,68973359","1,4"
1430,5177,ETH,"5,31624882","3237,72"
1431,1710,DOT,"107,55472976",16
1432,3237,ADA,"70251,55326585","1,29"
1433,3479,USDT,"84971,36712423",1
1434,10750,ADA,"57574,60863839",1
1435,6739,BNB,"28,23262299","200,64"
1436,3958,USDT,"6446,61229886",1
1437,6757,ADA,"35356,42687673","0,33"
1438,8007,BTC,"1,5732551","57201,4"
1439,11486,ADA,"47547,48305852","0,7"
1440,5825,ETH,"3,20853744","2072,97"
1441,10020,ETH,"7,75959103","1577,26"
1442,2586,USDT,"21333,54089207",1
1443,11456,BTC,"1,41280913","57313,26"
1444,1757,XRP,"36326,19677541","0,98"
1445,10147,SOL,"77,37826068","20,56"
1446,7669,ADA,"66738,31403653","1,35"
1447,2817,DOT,"459,91824458","19,29"
1448,1376,SOL,"242,25006677","140,88"
1449,1655,DOT,"281,34501421","14,03"
1450,1527,BNB,"41,81109372","449,03"
1451,8034,ADA,"4116,80129137","0,82"
1452,11823,USDT,"32562,66651936",1
1453,12166,ETH,"5,08721177","2672,6"
1454,5291,BTC,"0,84994414","49454,33"
1455,6712,ETH,"4,9060529","3870,73"
1456,2411,SOL,"266,01952144","130,76"
1457,5398,ADA,"19860,9119215","1,49"
1458,1884,XRP,"12769,58385543","0,65"
1459,12127,BNB,"30,53393772","262,19"
1460,8828,SOL,"105,62892139","190,66"
1461,4596,ADA,"40365,98601556","0,44"
1462,8169,SOL,"440,0653401","156,93"
1463,5819,DOT,"961,4277423","20,29"
1464,5427,BNB,"25,56303512","248,7"
1465,3771,BTC,"2,10797629","44096,7"
1466,6601,SOL,"421,15636434","196,46"
1467,3374,USDT,"20199,49703806",1
1468,762,SOL,"84,83109103","125,72"
1469,1454,DOT,"464,87568713","4,02"
1470,5366,ADA,"93136,00832905","1,34"
1471,3595,ETH,"5,92533802","2878,7"
1472,5619,ADA,"41624,89739981","0,8"
1473,9686,ADA,"5292,89970558","0,61"
1474,9330,SOL,"71,10029054","190,62"
1475,8081,SOL,"177,18553537","94,91"
1476,11755,USDT,"89509,04170411",1
1477,4343,BTC,"2,156628","59226,36"
1478,10222,USDT,"72417,78776329",1
1479,5151,SOL,"425,39511653","147,26"
1480,1969,DOT,"102,34779277","16,55"
1481,9494,BTC,"0,76444789","60638,66"
1482,10391,ADA,"71432,85236321","0,54"
1483,4030,BNB,"47,07420274","433,49"
1484,782,SOL,"80,78638408","144,19"
1485,6094,BNB,"37,34928637","338,34"
1486,10690,DOT,"792,71203235","13,36"
1487,11036,BNB,"24,25856456","422,12"
1488,1618,USDT,"81827,19524838",1
1489,9616,SOL,"312,4132876","91,72"
1490,5179,DOT,"267,13409776","4,56"
1491,4018,BTC,"1,82410938","64049,21"
1492,5350,DOT,"852,04308313","17,2"
1493,10153,ETH,"8,17450708","3068,24"
1494,7703,DOT,"318,76433696",10
1495,6741,SOL,"347,61171119","117,1"
1496,2559,BTC,"0,38174564","69966,76"
1497,2798,DOT,"948,8494862","20,5"
1498,6972,SOL,"296,592348","58,53"
1499,10804,ETH,"5,77123891","3936,66"
1500,10885,BTC,"1,90039468","45598,2"
1501,10129,XRP,"36011,19314861","1,74"
1502,10412,BNB,"19,81941932","372,58"
1503,6258,BTC,"1,72031917","66184,05"
1504,4602,SOL,"41,98100308","100,88"
1505,11713,BNB,"16,83080527","269,56"
1506,785,BTC,"1,87878699","60325,84"
1507,11488,SOL,"97,61775677","182,77"
1508,8843,SOL,"340,29843151","25,78"
1509,4531,DOT,"857,50733502","18,31"
1510,4252,ADA,"10871,52247364","0,83"
1511,409,BNB,"38,88032031","381,32"
1512,2700,DOT,"513,769124","17,65"
1513,6906,DOT,"559,84142668","5,39"
1514,3334,BNB,"26,4789918","314,02"
1515,2852,XRP,"21863,76792213","0,91"
1516,8240,USDT,"80465,70253551",1
1517,1606,ETH,"4,39198996","2855,94"
1518,10418,BNB,"12,26065575","285,15"
1519,9786,ETH,"6,81847471","3390,38"
1520,8270,DOT,"999,53380199","5,46"
1521,1017,XRP,"16906,42706454","1,27"
1522,465,XRP,"49737,5397723","1,33"
1523,9252,XRP,"32787,51411096","1,91"
1524,5316,ETH,"1,75737724","2121,78"
1525,3416,XRP,"40286,07689523","1,51"
1526,12026,BNB,"17,77002765",362
1527,8076,XRP,"26932,66631206","1,96"
1528,8171,DOT,"78,75881043","19,28"
1529,7734,BTC,"1,69721379","44760,23"
1530,10062,BTC,"2,33611991","59547,23"
1531,4150,ETH,"3,36468615","3181,21"
1532,4942,SOL,"486,1451115","164,37"
1533,9605,DOT,"255,40230519","18,52"
1534,4005,BTC,"0,7748275","48343,15"
1535,8518,BTC,"0,30507369","46961,54"
1536,2357,ADA,"30758,69044364","1,41"
1537,8227,XRP,"18828,21470784","1,12"
1538,10549,USDT,"39365,97557028",1
1539,6827,BTC,"2,21648715","62175,1"
1540,11078,USDT,"58899,39916853",1
1541,4289,ETH,"6,1297173","2959,35"
1542,7603,ETH,"3,07268999","3035,63"
1543,12045,BTC,"2,5897817","48900,9"
1544,2786,USDT,"87798,19810841",1
1545,1090,USDT,"9497,31264322",1
1546,10031,XRP,"31016,66972818","0,91"
1547,4539,XRP,"24390,29265993","1,55"
1548,9039,DOT,"857,0995355","11,9"
1549,10341,BTC,"0,10572591","60713,36"
1550,2655,SOL,"410,46443239","175,67"
1551,7523,USDT,"43060,8427521",1
1552,10958,ETH,"6,6960475","3156,57"
1553,8077,DOT,"630,67367206","5,26"
1554,1198,SOL,"294,20721013","91,77"
1555,5010,ETH,"0,0526208","2108,66"
1556,6849,USDT,"84873,02013556",1
1557,4870,BNB,"29,00162166","278,43"
1558,6198,ADA,"37588,99803533","0,53"
1559,4865,BNB,"11,2535957","330,51"
1560,8311,DOT,"770,27835216",11
1561,1450,USDT,"46343,44794233",1
1562,10633,XRP,"15466,0604765","0,55"
1563,6076,USDT,"71731,25255117",1
1564,10632,SOL,"407,27972711","151,63"
1565,9980,ADA,"4336,69899946","0,51"
1566,4648,XRP,"46211,26179985","0,96"
1567,3013,USDT,"81080,03677305",1
1568,3518,BTC,"2,14140316","52844,84"
1569,5122,BTC,"0,4443817","57403,11"
1570,9022,BTC,"2,12200062","40092,08"
1571,10881,ETH,"7,24047022","1661,35"
1572,7180,ETH,"6,63649608","3534,38"
1573,5654,DOT,"780,92414626","14,27"
1574,9474,BTC,"0,47636962","55068,11"
1575,6050,USDT,"33529,33383293",1
1576,9607,ETH,"2,56190966","3970,99"
1577,396,BTC,"1,97189707","56597,5"
1578,10303,ETH,"9,16350903","3410,02"
1579,8909,XRP,"38665,12193598","1,72"
1580,7258,DOT,"316,33611402","10,31"
1581,1049,SOL,"160,34926971","177,08"
1582,11760,ADA,"8171,85708168","1,13"
1583,8188,SOL,"486,58586207","33,45"
1584,4540,BNB,"40,75568984","223,57"
1585,4470,USDT,"68446,14031112",1
1586,7050,ADA,"75668,62669519","0,95"
1587,10640,BNB,"47,36085459","300,47"
1588,7842,BTC,"1,68530712","49787,34"
1589,12272,ETH,"0,44512621","3897,01"
1590,5712,BNB,"2,96127462","368,25"
1591,12053,ETH,"1,22310261","1762,37"
1592,4149,DOT,"95,01756676","4,2"
1593,9148,DOT,"797,17998236","22,36"
1594,28,SOL,"4,80152319","129,01"
1595,11960,BNB,"2,44072269","369,82"
1596,7175,ADA,"13719,2501618","1,41"
1597,7475,ETH,"0,02158096","2526,45"
1598,2180,ADA,"12559,62016323","0,56"
1599,9042,USDT,"19110,80942377",1
1600,8004,DOT,"531,01781765","3,66"
1601,2785,ETH,"1,56505776","2259,47"
1602,1128,XRP,"45991,44969095","1,14"
1603,1175,ADA,"86249,72063405","0,56"
1604,9007,ETH,"0,99722072","3059,94"
1605,7479,XRP,"47786,82969104","1,65"
1606,10700,ADA,"25034,37849934","1,49"
1607,5651,BNB,"12,70336452","208,37"
1608,1174,XRP,"26751,10348952","1,41"
1609,5860,DOT,"323,50322934","19,15"
1610,9912,USDT,"85219,50605959",1
1611,11255,ADA,"78072,83583632","1,03"
1612,10161,ADA,"61501,91367481","0,79"
1613,8451,DOT,"858,50172484","14,59"
1614,9184,SOL,"215,97643041","142,77"
1615,10585,USDT,"68844,27271141",1
1616,8932,USDT,"71140,14558887",1
1617,2933,BTC,"0,01623322","54258,8"
1618,3804,ETH,"8,12237358","2908,36"
1619,4705,SOL,"434,58051069","176,98"
1620,6850,BTC,"0,58123608","65622,79"
1621,8284,BTC,"1,0626751","48491,39"
1622,3554,USDT,"19785,56419243",1
1623,4641,BTC,"2,69464263","40055,95"
1624,3025,USDT,"18279,51532064",1
1625,7910,ADA,"20656,54796767","0,32"
1626,956,DOT,"622,31839191","4,43"
1627,11136,ADA,"25429,63203112","0,84"
1628,10867,DOT,"948,42954306","20,72"
1629,1295,ETH,"3,1662156","3375,06"
1630,8730,ADA,"51760,10356355","1,05"
1631,3578,SOL,"312,88235513","67,24"
1632,5665,ADA,"8312,05659702","0,45"
1633,1582,DOT,"275,33886737","18,51"
1634,11001,DOT,"985,69459458","22,55"
1635,4391,USDT,"6475,4733575",1
1636,726,BNB,"22,22690931","215,87"
1637,2929,SOL,"111,97672739","100,53"
1638,10165,SOL,"466,00957888","119,84"
1639,2055,DOT,"968,30877854","11,62"
1640,4061,XRP,"43941,67199818","1,62"
1641,7871,SOL,"44,40091775","70,59"
1642,2133,BTC,"1,86487802","69080,83"
1643,7802,ETH,"2,52312541","1505,79"
1644,9063,ADA,"48790,3918421","1,46"
1645,5433,BNB,"0,41352406","369,01"
1646,11074,USDT,"55741,03803563",1
1647,5943,DOT,"867,68506013","6,68"
1648,6078,XRP,"48652,58596674","1,53"
1649,10687,SOL,"11,99264779","141,25"
1650,10404,DOT,"345,11789064","8,2"
1651,2706,SOL,"395,03980721","21,39"
1652,1765,ADA,"92315,5274263","0,63"
1653,11356,SOL,"250,04966109","37,13"
1654,5768,ETH,"2,68350796","2134,27"
1655,2327,BNB,"43,48030805","406,69"
1656,5192,SOL,"304,60407176","22,61"
1657,9169,BNB,"46,19747582","230,66"
1658,7628,XRP,"709,48752516","1,98"
1659,950,BNB,"49,66520118","420,45"
1660,9307,BTC,"2,93578342","52195,31"
1661,980,DOT,"497,39744026","17,06"
1662,4985,USDT,"57069,29318465",1
1663,6918,XRP,"49612,36436941","0,75"
1664,5575,BNB,"42,80539777","230,07"
1665,7787,BTC,"0,82517764","57043,8"
1666,11162,USDT,"28628,3385462",1
1667,2284,DOT,"40,68796914","20,78"
1668,1312,BNB,"14,36673278","458,78"
1669,2897,SOL,"498,91483044","141,71"
1670,9306,XRP,"4518,40154911","1,72"
1671,4137,XRP,"30791,80836648","0,66"
1672,4617,XRP,"3867,55923825","1,84"
1673,9775,SOL,"265,1420947","160,89"
1674,10128,DOT,"676,64339501","13,85"
1675,10948,DOT,"843,53542346","11,58"
1676,7352,BNB,"20,10379635","471,07"
1677,7753,USDT,"13283,99053163",1
1678,4672,USDT,"67937,89170051",1
1679,3534,USDT,"32470,51486819",1
1680,2983,USDT,"87544,52797292",1
1681,7210,ADA,"5368,0515082","0,77"
1682,4492,SOL,"7,69530803","61,47"
1683,12132,ADA,"36648,55341607","0,44"
1684,4258,BTC,"2,56767328","49003,91"
1685,4687,XRP,"22085,93803469","0,72"
1686,11056,SOL,"275,72844041","150,58"
1687,5487,ETH,"5,56060176","2352,22"
1688,9984,SOL,"138,64821877","169,25"
1689,2112,XRP,"29756,21227476","1,33"
1690,5520,ADA,"43679,19092412","0,61"
1691,11606,BNB,"8,23685189","282,45"
1692,1638,BTC,"2,04213407","45602,27"
1693,307,DOT,"166,63731088","7,01"
1694,11686,ADA,"95725,21424569","0,57"
1695,1721,ETH,"0,83064944","3409,39"
1696,11177,XRP,"5656,39753788","1,22"
1697,53,BNB,"21,37555306","319,74"
1698,5948,USDT,"17718,15387261",1
1699,4984,DOT,"660,81836547","10,18"
1700,3727,XRP,"18520,73739551","0,75"
1701,6447,XRP,"4807,54244666","1,26"
1702,2195,BTC,"0,50778934","59707,02"
1703,4421,USDT,"99607,35219449",1
1704,4608,XRP,"9324,451609","1,37"
1705,11465,USDT,"86813,14235899",1
1706,10585,XRP,"45523,4065157","1,07"
1707,5939,ADA,"85870,22959211","1,09"
1708,10264,ADA,"35109,17867501","0,39"
1709,8536,ETH,"2,62390231","2138,32"
1710,6767,ETH,"2,2070865","1909,24"
1711,6076,BTC,"2,92336222","50579,4"
1712,4448,BTC,"2,17224987","47627,73"
1713,2716,SOL,"191,73755118","144,84"
1714,3689,ADA,"38353,91895362","0,75"
1715,11702,DOT,"749,03626204","24,12"
1716,9720,ADA,"81596,57161613","1,29"
1717,4097,BNB,"14,36809129",240
1718,1209,ETH,"9,81381561","2573,67"
1719,6295,BTC,"2,00061321","52690,61"
1720,7335,ETH,"4,8468729","3715,5"
1721,910,XRP,"48683,71097014","0,85"
1722,3295,BNB,"14,00591625","419,85"
1723,9506,SOL,"246,2536955","133,08"
1724,10039,ETH,"8,73916696","3225,08"
1725,1820,ADA,"47502,05485881","1,07"
1726,3089,USDT,"47715,05820256",1
1727,2518,DOT,"795,91441432","13,86"
1728,846,BNB,"27,07544913","270,1"
1729,1190,ADA,"29472,49251823","1,17"
1730,4985,ADA,"50977,26629716","0,6"
1731,12383,XRP,"6867,04630531","0,87"
1732,6515,USDT,"37341,11620373",1
1733,5975,ETH,"9,99521625","3745,18"
1734,4781,USDT,"45810,09462029",1
1735,11777,USDT,"5608,97261257",1
1736,8513,SOL,"323,43264339","25,28"
1737,10797,BNB,"5,83543387","232,15"
1738,6115,ETH,"7,79158537","3132,69"
1739,468,USDT,"74077,70599115",1
1740,9209,DOT,"644,30578636","9,39"
1741,9096,BTC,"1,64620671","66638,47"
1742,11660,USDT,"58263,17893781",1
1743,2229,USDT,"649,04885611",1
1744,6358,SOL,"421,10237803","90,87"
1745,6240,BTC,"0,94033953","64987,44"
1746,9487,XRP,"1363,99952946","1,69"
1747,11363,DOT,"990,71990138","7,28"
1748,10418,SOL,"155,71507081","188,02"
1749,10742,BTC,"0,99363521","41192,55"
1750,1673,BTC,"1,57913448","56523,25"
1751,12170,BNB,"7,04534351","246,24"
1752,6163,DOT,"282,22440248","9,61"
1753,11217,XRP,"14660,16979894","0,62"
1754,9489,SOL,"469,55834049","116,34"
1755,6381,XRP,"4033,27038631","1,64"
1756,489,SOL,"432,82464323","179,79"
1757,4879,ETH,"6,44913419","3612,42"
1758,4410,BNB,"41,62950497","464,88"
1759,5853,SOL,"250,38858025","140,31"
1760,12229,BTC,"0,50918999",59015
1761,1766,ETH,"6,07631574","3357,97"
1762,10768,ETH,"6,39114704","2122,25"
1763,8952,ADA,"11035,04336161","0,55"
1764,3283,DOT,"602,94068035","3,14"
1765,9431,DOT,"581,06204337","10,12"
1766,9256,BTC,"1,71182857","41068,81"
1767,2878,SOL,"95,8299537","155,57"
1768,4241,ADA,"92066,00443269","1,47"
1769,5192,ETH,"9,56078459","3490,97"
1770,5208,BTC,"2,74559926",61304
1771,3422,USDT,"71493,13795829",1
1772,5843,BTC,"1,86219135","68745,38"
1773,4153,BTC,"0,11911212","54027,93"
1774,12109,USDT,"81024,9562939",1
1775,4396,SOL,"214,13481386","80,2"
1776,10004,SOL,"378,99198481","138,7"
1777,3097,SOL,"444,74750058","142,07"
1778,5032,XRP,"36577,28633949","1,91"
1779,8110,BNB,"23,9187734","381,85"
1780,11034,ETH,"8,38335411","3971,97"
1781,10200,BNB,"45,26976488","341,04"
1782,1592,XRP,"47785,65309397","1,85"
1783,1109,SOL,"70,62638999","59,93"
1784,5570,BTC,"0,11664931","41464,22"
1785,7957,ETH,"0,06487525","3778,77"
1786,5721,ADA,"66693,55726254","0,58"
1787,6577,XRP,"42355,74516383","0,44"
1788,5707,USDT,"38583,86660559",1
1789,10647,XRP,"14836,65730883","0,94"
1790,3859,SOL,"194,41398857","117,29"
1791,4216,SOL,"291,47207622","112,62"
1792,4889,DOT,"345,08984594","19,76"
1793,3638,BNB,"7,05345795","454,82"
1794,2780,BTC,"1,26653581","68098,12"
1795,2466,BTC,"2,7396945","45868,98"
1796,10172,DOT,"483,62570467","5,96"
1797,10368,BNB,"35,22325627","422,14"
1798,7863,ETH,"8,75295886","2942,64"
1799,476,BTC,"1,96787975","55985,76"
1800,11404,SOL,"228,93755865","158,98"
1801,2146,SOL,"47,51462327","107,65"
1802,7266,BTC,"2,87114593","68538,83"
1803,2243,ETH,"3,64862777","1647,29"
1804,2815,BTC,"2,26933457","46899,12"
1805,8880,BTC,"0,0454474","63772,37"
1806,10622,ADA,"59763,39379255","1,05"
1807,323,BTC,"0,68912805","53110,34"
1808,9876,XRP,"6409,90435003","0,84"
1809,11157,BNB,"0,68958759","394,48"
1810,10739,BNB,"31,38272621","297,14"
1811,7330,BTC,"2,65970907","69079,95"
1812,8870,USDT,"31799,70055616",1
1813,5045,SOL,"147,99077298","79,33"
1814,3176,BTC,"1,32707678","66318,27"
1815,7492,ETH,"9,7564985","1748,77"
1816,11418,USDT,"26329,22767437",1
1817,10127,USDT,"74697,96973951",1
1818,7877,ETH,"5,3662242","1613,69"
1819,7026,XRP,"34353,04642756","1,74"
1820,1693,ADA,"78753,8224543","0,67"
1821,6772,SOL,"447,81275041","76,09"
1822,619,DOT,"103,39688022","23,03"
1823,12183,SOL,"413,81494665","72,6"
1824,1513,BNB,"25,31765744","341,18"
1825,9114,SOL,"430,40327982","74,17"
1826,10614,SOL,"431,08086164","25,54"
1827,11934,ETH,"7,68200775","3214,35"
1828,463,ADA,"23598,12786551","0,91"
1829,1204,USDT,"96625,62473415",1
1830,1989,XRP,"14503,96144928","1,15"
1831,8614,DOT,"375,8475399","20,8"
1832,2595,ADA,"20182,68825447","1,21"
1833,6720,BNB,"39,00969769","201,95"
1834,10990,ADA,"56834,59215961","0,36"
1835,9069,BNB,"33,25092737","414,69"
1836,77,DOT,"209,23413627","6,86"
1837,5313,ADA,"28800,13245666","0,52"
1838,2176,SOL,"495,0950623","107,85"
1839,4136,ETH,"9,6710393","1793,6"
1840,5975,ADA,"95826,83174921","0,43"
1841,2048,BNB,"10,0939022","202,56"
1842,4700,XRP,"43335,90483428","0,58"
1843,4345,XRP,"20106,73560004","0,73"
1844,1387,USDT,"70970,03205248",1
1845,10040,BTC,"2,71133711","52532,69"
1846,6385,SOL,"402,20641591","82,19"
1847,6621,BNB,"35,89521014","207,45"
1848,2242,BTC,"1,84493484","43005,34"
1849,10124,BNB,"45,70997563","488,62"
1850,9563,DOT,"467,89398998","4,36"
1851,3913,BTC,"0,34603672","69300,39"
1852,9131,BTC,"0,13355476","56057,08"
1853,5263,DOT,"876,73120981","21,01"
1854,6624,USDT,"76403,72635894",1
1855,2520,USDT,"46806,68655232",1
1856,10740,BTC,"2,26390395","62572,11"
1857,10771,ADA,"89863,16613913","1,32"
1858,5624,ADA,"19520,34054128","0,85"
1859,8786,BTC,"0,21977815","47941,35"
1860,10607,BTC,"1,37580516","66620,39"
1861,9717,ETH,"7,42389013","3367,56"
1862,6906,BTC,"0,80901855","54796,9"
1863,9319,BNB,"17,89256936","322,87"
1864,12010,SOL,"382,32121315","52,98"
1865,10679,ADA,"10722,70841232","1,37"
1866,3815,USDT,"94171,62816113",1
1867,9846,ADA,"81354,29759342","1,16"
1868,9267,XRP,"21972,99438963","1,91"
1869,1612,SOL,"117,63022052","22,62"
1870,5004,ADA,"29633,6328767","0,43"
1871,10144,BNB,"35,66567837","226,7"
1872,8605,ADA,"37491,60622634","0,73"
1873,8192,SOL,"447,23547475","53,12"
1874,8605,USDT,"85682,30864072",1
1875,6458,BNB,"41,20504319","229,32"
1876,2916,ADA,"91729,56953889","0,69"
1877,1072,BNB,"17,03603743","366,75"
1878,592,ETH,"4,06165955","2742,93"
1879,11046,DOT,"677,80848361","9,58"
1880,1152,DOT,"523,30539237","23,32"
1881,5036,XRP,"48944,7998917","0,99"
1882,436,BNB,"42,15236231","264,11"
1883,8077,BTC,"0,91676354","52448,28"
1884,8209,XRP,"45874,0386509","1,39"
1885,10534,SOL,"325,99679104","191,07"
1886,299,BNB,"15,47039352","334,28"
1887,5149,USDT,"59369,43002501",1
1888,2377,BNB,"11,65573998","483,45"
1889,12190,BTC,"1,84430342","54929,3"
1890,2811,ADA,"81149,55204997","1,3"
1891,9779,SOL,"18,88741863","194,37"
1892,6450,ADA,"39990,93550445","1,28"
1893,7048,ETH,"2,66778084","3049,17"
1894,8812,ADA,"36286,02439268","1,27"
1895,7867,SOL,"219,58744297","175,94"
1896,9510,BTC,"0,90428212","64458,67"
1897,10948,USDT,"26032,55244561",1
1898,506,ETH,"1,9151774","2547,86"
1899,4003,XRP,"1876,6764473","0,34"
1900,6856,BNB,"37,50115298","289,08"
1901,7614,USDT,"50399,78534917",1
1902,1210,BNB,"3,69921615","307,01"
1903,10912,DOT,"693,01160979","15,07"
1904,6281,DOT,"49,96777537","14,88"
1905,10407,BTC,"0,86272669","60889,46"
1906,11285,ETH,"1,95081627","1925,69"
1907,10297,ETH,"0,40543335","3259,27"
1908,10915,XRP,"35356,58995438","1,07"
1909,10944,DOT,"503,63923891","16,82"
1910,11839,DOT,"450,26284907","14,65"
1911,5643,DOT,"674,18453642","11,79"
1912,11902,SOL,"66,0137263","112,02"
1913,11121,DOT,"568,98068736","14,95"
1914,5209,DOT,"591,25025895","4,24"
1915,2090,ETH,"0,21960281","3582,8"
1916,5189,XRP,"26375,84353664","0,98"
1917,10911,BNB,"36,75435491","431,21"
1918,10204,BTC,"2,59525603","65198,37"
1919,2945,DOT,"102,76101582","21,6"
1920,5917,USDT,"22689,24641985",1
1921,12339,XRP,"21258,93504762","1,34"
1922,10653,DOT,"61,29386698","3,67"
1923,6981,DOT,"326,27690631","24,78"
1924,6542,BTC,"1,02095292","55473,2"
1925,8341,SOL,"367,01977384","40,11"
1926,8262,ADA,"11272,95130427","0,33"
1927,8276,BNB,"31,08644995","299,14"
1928,3071,ETH,"6,74538298","2514,47"
1929,10358,XRP,"16339,74334091","1,39"
1930,7326,BNB,"32,10296541","462,77"
1931,1113,ADA,"64514,76225103","0,55"
1932,3976,ETH,"1,62118789","3481,98"
1933,3008,USDT,"97185,101704",1
1934,4718,SOL,"330,01395838","161,38"
1935,630,ADA,"62107,73048618","1,33"
1936,5916,ETH,"6,0689613","3538,84"
1937,84,BTC,"0,78256444","59042,48"
1938,870,BTC,"2,96185474","47759,69"
1939,7745,BTC,"0,19988992","54736,82"
1940,3675,BTC,"1,81030193","66762,13"
1941,4940,BTC,"1,81962444","43687,42"
1942,1349,DOT,"875,09145149","17,95"
1943,1626,DOT,"251,24188529","9,76"
1944,2404,BNB,"16,59598711","457,77"
1945,10087,XRP,"5586,59250029","0,79"
1946,9286,BTC,"2,75792062","68405,78"
1947,8213,ADA,"19720,89775847","0,88"
1948,9007,XRP,"21049,1762845","0,95"
1949,10212,DOT,"838,94449177","20,79"
1950,6741,XRP,"40728,40190208","1,35"
1951,10653,BNB,"17,54217276","298,78"
1952,737,SOL,"194,4902897","154,23"
1953,10099,ETH,"9,8242491","3494,1"
1954,4057,DOT,"465,48707313","17,95"
1955,7024,USDT,"72058,9535341",1
1956,8059,USDT,"84243,94508392",1
1957,10853,BTC,"2,64808637","44067,76"
1958,86,XRP,"42030,31157601","1,73"
1959,7862,XRP,"22804,36780421","0,79"
1960,10039,SOL,"178,66724507","131,38"
1961,10181,ETH,"0,72806051","3101,04"
1962,11519,BTC,"2,39571483","56111,23"
1963,7597,DOT,"553,07523758","11,42"
1964,11159,USDT,"47531,42332484",1
1965,1247,ETH,"7,85924457","1725,04"
1966,8816,BTC,"1,62971208","41357,69"
1967,1728,USDT,"22985,80921236",1
1968,11767,SOL,"171,02950393","175,45"
1969,10003,ETH,"6,68777539","3516,33"
1970,3519,ADA,"15679,444108","1,4"
1971,2316,BNB,"27,01207542","457,64"
1972,3060,BTC,"1,06738093","40089,65"
1973,10328,SOL,"265,69705903","131,15"
1974,9804,SOL,"497,42374182","138,15"
1975,10182,ADA,"83340,37311083","1,19"
1976,1658,DOT,"480,13303469","21,67"
1977,7162,ETH,"3,02260993","2404,28"
1978,10686,USDT,"22046,2936597",1
1979,5368,SOL,"153,71633989","98,79"
1980,10659,ETH,"9,20675729","2173,6"
1981,3016,BTC,"1,93974877","64678,69"
1982,6727,SOL,"308,14794308","78,88"
1983,12277,ADA,"25547,99147062","0,56"
1984,3550,DOT,"213,5357352","5,11"
1985,7699,BTC,"0,87191035","54177,12"
1986,12134,SOL,"309,16474959","22,88"
1987,7734,DOT,"328,68004096","6,58"
1988,5243,XRP,"20240,52991359","0,58"
1989,11770,BTC,"0,44407303","62573,36"
1990,10336,BTC,"2,67045041","45711,79"
1991,6574,USDT,"5031,88012128",1
