id,usuario_id,monto,fecha_inicio,fecha_fin,estado,tipo
1678,9157,26252.39,2025-06-28,2027-06-18,Pagado,Hipotecario
1679,2482,7621.32,2023-05-16,2024-05-10,Moroso,Estudiantil
1680,11882,25600.00,2021-09-04,2022-08-30,Pagado,Estudiantil
1681,7211,22233.04,2020-12-01,2021-05-30,Activo,Hipotecario
1682,12021,12352.31,2023-07-16,2024-01-12,Moroso,Personal
1683,9778,24477.29,2025-03-09,2028-02-22,Moroso,Hipotecario
1684,3213,37642.97,2023-06-03,2023-11-30,Activo,Personal
1685,4419,48010.40,2022-01-11,2022-07-10,Activo,Personal
1686,1087,29837.62,2024-06-29,2025-06-24,Pagado,Estudiantil
1687,8228,9375.75,2024-08-11,2025-02-07,Activo,Personal
1688,10931,12041.70,2022-02-03,2025-01-18,Pagado,Personal
1689,8710,35828.67,2021-09-08,2022-03-07,Moroso,Hipotecario
1690,1362,17674.93,2021-01-29,2023-01-19,Pagado,Hipotecario
1691,1483,3294.49,2024-06-07,2026-05-28,Activo,Automotriz
1692,5866,28476.36,2020-11-08,2023-10-24,Activo,Personal
1693,7581,37638.41,2023-01-14,2025-12-29,Pagado,Personal
1694,4939,25744.09,2022-04-04,2022-10-01,Pagado,Automotriz
1695,2317,5148.72,2020-11-30,2022-11-20,Activo,Personal
1696,7946,12021.74,2022-03-28,2022-09-24,Pagado,Personal
1697,3449,6355.77,2020-11-24,2021-05-23,Pagado,Hipotecario
1698,11040,35601.63,2023-03-24,2025-03-13,Activo,Automotriz
1699,7802,1074.98,2023-03-07,2025-02-24,Pagado,Automotriz
1700,12378,3747.91,2024-12-04,2026-11-24,Pagado,Automotriz
1701,11701,49069.93,2023-12-06,2027-11-15,Pagado,Personal
1702,8132,46523.92,2025-02-28,2026-02-23,Activo,Automotriz
1703,2761,14001.15,2024-07-26,2028-07-05,Moroso,Personal
1704,10049,29473.42,2022-09-12,2025-08-27,Activo,Personal
1705,3593,17468.10,2020-11-07,2021-11-02,Activo,Hipotecario
1706,3042,2498.15,2022-03-02,2022-08-29,Activo,Personal
1707,1989,29786.27,2022-12-22,2023-06-20,Moroso,Personal
1708,6420,39516.12,2023-07-31,2024-07-25,Activo,Estudiantil
1709,2683,18494.08,2020-12-12,2021-06-10,Pagado,Personal
1710,6907,30836.83,2023-05-14,2027-04-23,Activo,Automotriz
1711,4781,30386.19,2022-11-12,2023-11-07,Pagado,Hipotecario
1712,7815,41938.47,2021-08-07,2022-08-02,Pagado,Personal
1713,5862,29253.26,2023-09-03,2027-08-13,Moroso,Hipotecario
1714,2323,23272.01,2024-04-04,2026-03-25,Activo,Hipotecario
1715,4781,35667.42,2023-12-11,2025-11-30,Moroso,Automotriz
1716,6172,47895.17,2024-04-13,2025-04-08,Moroso,Automotriz
1717,6755,38052.09,2023-10-31,2025-10-20,Activo,Personal
1718,3133,2980.79,2023-06-05,2027-05-15,Pagado,Estudiantil
1719,7742,15093.60,2022-02-17,2024-02-07,Activo,Estudiantil
1720,2909,26811.06,2024-10-05,2025-09-30,Moroso,Estudiantil
1721,4881,16770.31,2024-10-09,2026-09-29,Pagado,Estudiantil
1722,1071,28987.43,2023-09-01,2027-08-11,Moroso,Personal
1723,11812,21168.64,2024-12-16,2028-11-25,Moroso,Estudiantil
1724,1968,46385.10,2022-10-23,2023-04-21,Pagado,Hipotecario
1725,11784,35402.26,2021-03-30,2023-03-20,Pagado,Personal
1726,4173,27523.02,2024-02-25,2027-02-09,Pagado,Hipotecario
1727,8581,29742.39,2021-03-19,2021-09-15,Moroso,Estudiantil
1728,2106,23180.31,2024-03-15,2026-03-05,Pagado,Hipotecario
1729,5861,46648.62,2022-01-28,2022-07-27,Moroso,Automotriz
1730,6917,49143.13,2025-03-07,2026-03-02,Moroso,Personal
1731,11897,23647.44,2023-01-15,2025-01-04,Pagado,Estudiantil
1732,5362,39156.88,2023-04-10,2025-03-30,Moroso,Personal
1733,2640,6390.48,2021-05-31,2022-05-26,Moroso,Hipotecario
1734,10130,7232.34,2021-03-22,2025-03-01,Activo,Estudiantil
1735,5917,40204.58,2023-05-01,2024-04-25,Activo,Estudiantil
1736,89,23962.98,2023-01-21,2026-12-31,Pagado,Automotriz
1737,5687,2389.34,2023-02-24,2026-02-08,Activo,Personal
1738,9912,10139.26,2024-05-02,2027-04-17,Activo,Estudiantil
1739,6054,25753.67,2024-03-01,2028-02-09,Activo,Hipotecario
1740,7664,43122.53,2021-12-16,2022-06-14,Pagado,Hipotecario
1741,6228,30548.86,2024-04-26,2028-04-05,Moroso,Estudiantil
1742,6872,30490.02,2023-07-14,2027-06-23,Activo,Estudiantil
1743,11473,43320.31,2024-05-06,2024-11-02,Pagado,Hipotecario
1744,12095,17779.60,2020-11-25,2021-05-24,Moroso,Estudiantil
1745,4502,1082.24,2023-07-17,2024-07-11,Moroso,Estudiantil
1746,10157,8433.84,2024-03-29,2025-03-24,Pagado,Hipotecario
1747,10568,32657.59,2022-11-17,2023-11-12,Moroso,Hipotecario
1748,5811,48756.80,2021-01-11,2024-12-21,Pagado,Automotriz
1749,1076,21136.46,2021-03-07,2022-03-02,Moroso,Hipotecario
1750,8615,47587.50,2023-12-31,2024-06-28,Activo,Estudiantil
1751,6613,42880.12,2023-08-19,2024-08-13,Moroso,Estudiantil
1752,5464,18176.41,2024-11-27,2027-11-12,Pagado,Automotriz
1753,2331,14028.66,2021-11-26,2023-11-16,Moroso,Estudiantil
1754,8626,42761.04,2020-10-21,2023-10-06,Moroso,Hipotecario
1755,7623,1450.64,2021-10-03,2022-04-01,Pagado,Estudiantil
1756,3176,18183.94,2024-04-08,2025-04-03,Pagado,Automotriz
1757,6771,3746.50,2020-11-02,2021-05-01,Activo,Hipotecario
1758,11411,12315.83,2021-08-13,2023-08-03,Activo,Automotriz
1759,1091,40572.68,2021-02-10,2024-01-26,Activo,Personal
1760,1978,27758.16,2022-07-20,2023-01-16,Pagado,Personal
1761,8523,14202.31,2023-08-29,2024-08-23,Pagado,Personal
1762,7340,42830.63,2023-08-16,2026-07-31,Activo,Estudiantil
1763,431,20154.57,2023-10-19,2026-10-03,Pagado,Hipotecario
1764,9603,24140.00,2025-05-14,2027-05-04,Pagado,Estudiantil
1765,11837,11063.75,2020-10-25,2024-10-04,Pagado,Personal
1766,4386,29222.28,2021-11-05,2024-10-20,Moroso,Personal
1767,545,20949.05,2024-05-14,2028-04-23,Pagado,Estudiantil
1768,11926,40677.01,2023-09-12,2024-03-10,Activo,Hipotecario
1769,11917,18221.23,2023-09-15,2026-08-30,Moroso,Estudiantil
1770,2385,20418.65,2024-04-26,2024-10-23,Pagado,Automotriz
1771,3781,21248.89,2021-03-12,2023-03-02,Activo,Hipotecario
1772,1226,17721.75,2025-06-04,2029-05-14,Activo,Automotriz
1773,696,10215.33,2021-09-17,2023-09-07,Pagado,Estudiantil
1774,12004,40060.53,2025-01-16,2027-01-06,Pagado,Hipotecario
1775,2715,2024.06,2023-08-31,2025-08-20,Pagado,Hipotecario
1776,10020,29687.66,2023-12-05,2024-06-02,Pagado,Estudiantil
1777,6496,25409.53,2023-03-20,2026-03-04,Pagado,Estudiantil
1778,8504,33518.21,2022-11-29,2025-11-13,Moroso,Estudiantil
1779,9942,43201.46,2022-08-31,2023-08-26,Activo,Automotriz
1780,1780,38196.93,2021-07-04,2024-06-18,Activo,Automotriz
1781,6321,28343.34,2020-10-05,2024-09-14,Moroso,Estudiantil
1782,9816,31641.71,2022-02-15,2023-02-10,Activo,Estudiantil
1783,10628,37442.74,2024-10-14,2026-10-04,Pagado,Automotriz
1784,7424,38038.47,2024-12-11,2028-11-20,Pagado,Automotriz
1785,6853,7393.60,2023-11-01,2027-10-11,Pagado,Estudiantil
1786,7183,22298.04,2025-04-27,2029-04-06,Activo,Automotriz
1787,11491,23135.32,2021-07-17,2024-07-01,Moroso,Estudiantil
1788,745,15845.67,2022-10-08,2025-09-22,Activo,Estudiantil
1789,10242,39582.76,2022-10-03,2026-09-12,Pagado,Personal
1790,5317,37484.28,2024-05-03,2028-04-12,Moroso,Automotriz
1791,9931,11079.03,2022-05-14,2023-05-09,Moroso,Automotriz
1792,9606,28815.26,2022-12-21,2023-12-16,Moroso,Personal
1793,3253,37230.12,2024-09-20,2025-09-15,Pagado,Hipotecario
1794,3766,43181.72,2022-03-30,2026-03-09,Pagado,Estudiantil
1795,3509,8901.39,2021-08-02,2023-07-23,Moroso,Automotriz
1796,3715,20419.68,2021-09-11,2024-08-26,Pagado,Estudiantil
1797,11069,14761.78,2021-03-04,2021-08-31,Pagado,Estudiantil
1798,5343,14192.08,2024-05-21,2024-11-17,Pagado,Automotriz
1799,11056,17429.14,2022-01-04,2022-07-03,Activo,Hipotecario
1800,11754,16033.43,2024-04-29,2027-04-14,Pagado,Estudiantil
1801,10557,4396.59,2021-04-15,2023-04-05,Moroso,Hipotecario
1802,10145,40302.37,2023-04-05,2025-03-25,Activo,Hipotecario
1803,2300,30191.51,2023-07-01,2023-12-28,Moroso,Hipotecario
1804,6501,10867.10,2021-02-03,2022-01-29,Pagado,Automotriz
1805,2031,2909.40,2025-03-21,2029-02-28,Pagado,Automotriz
1806,3192,3329.07,2025-02-25,2028-02-10,Pagado,Automotriz
1807,6552,42806.78,2023-01-05,2026-12-15,Pagado,Personal
1808,2533,13309.49,2023-02-03,2023-08-02,Activo,Hipotecario
1809,7787,18842.75,2021-11-18,2022-11-13,Pagado,Hipotecario
1810,11634,37721.08,2022-01-08,2023-01-03,Pagado,Hipotecario
1811,6924,21126.60,2023-08-14,2024-08-08,Pagado,Hipotecario
1812,4099,25384.31,2024-11-13,2025-05-12,Pagado,Estudiantil
1813,407,34699.67,2022-06-13,2024-06-02,Moroso,Automotriz
1814,5193,18865.98,2021-07-29,2023-07-19,Moroso,Hipotecario
1815,6109,15658.54,2022-04-02,2025-03-17,Pagado,Automotriz
1816,8070,17322.52,2021-09-21,2024-09-05,Pagado,Automotriz
1817,8799,8609.00,2022-07-22,2025-07-06,Activo,Hipotecario
1818,7498,41765.68,2024-09-28,2025-03-27,Moroso,Hipotecario
1819,1790,37945.73,2020-10-06,2021-04-04,Activo,Personal
1820,4876,14153.89,2023-08-12,2024-02-08,Activo,Estudiantil
1821,4028,35159.78,2025-04-03,2027-03-24,Pagado,Estudiantil
1822,10209,47923.22,2025-05-30,2029-05-09,Pagado,Hipotecario
1823,9461,44038.48,2023-09-06,2025-08-26,Activo,Estudiantil
1824,4257,30630.02,2024-07-08,2026-06-28,Activo,Estudiantil
1825,7128,13998.45,2025-03-26,2028-03-10,Moroso,Personal
1826,4420,1707.21,2021-08-24,2022-02-20,Activo,Estudiantil
1827,8147,1032.97,2021-04-10,2024-03-25,Activo,Personal
1828,11909,46481.52,2021-02-06,2022-02-01,Activo,Hipotecario
1829,513,12457.08,2023-03-04,2026-02-16,Moroso,Personal
1830,11640,9039.73,2023-12-06,2024-11-30,Pagado,Estudiantil
1831,5659,16679.83,2024-08-12,2027-07-28,Moroso,Personal
1832,6651,14030.23,2025-01-05,2028-12-15,Moroso,Personal
1833,12019,11360.89,2024-01-14,2025-01-08,Activo,Personal
1834,11827,37423.22,2024-01-10,2027-12-20,Moroso,Automotriz
1835,10803,27643.81,2025-06-07,2026-06-02,Activo,Hipotecario
1836,2514,26510.70,2021-03-03,2022-02-26,Activo,Automotriz
1837,4905,36950.87,2021-08-10,2024-07-25,Moroso,Automotriz
1838,11082,49920.40,2023-03-28,2027-03-07,Pagado,Estudiantil
1839,11118,6941.56,2021-03-04,2021-08-31,Activo,Estudiantil
1840,2022,38777.42,2024-05-15,2024-11-11,Moroso,Estudiantil
1841,9902,47986.77,2024-07-03,2025-06-28,Pagado,Automotriz
1842,3277,7881.83,2024-12-10,2026-11-30,Activo,Hipotecario
1843,9228,28045.69,2023-06-22,2023-12-19,Moroso,Personal
1844,9508,44984.01,2021-08-19,2024-08-03,Moroso,Automotriz
1845,5836,3641.36,2025-03-25,2029-03-04,Pagado,Personal
1846,10568,4228.12,2025-07-17,2029-06-26,Activo,Automotriz
1847,10838,29991.92,2022-02-02,2025-01-17,Pagado,Automotriz
1848,4347,29894.35,2021-08-21,2025-07-31,Moroso,Hipotecario
1849,5342,33269.01,2024-03-22,2028-03-01,Moroso,Hipotecario
1850,8903,28984.74,2024-10-26,2028-10-05,Activo,Automotriz
1851,7542,14744.16,2021-01-05,2024-12-15,Activo,Automotriz
1852,8374,2380.87,2021-08-06,2025-07-16,Activo,Automotriz
1853,5890,30400.64,2024-12-12,2025-12-07,Activo,Personal
1854,8205,16418.13,2021-11-04,2022-05-03,Moroso,Automotriz
1855,1759,44806.18,2023-02-16,2023-08-15,Activo,Hipotecario
1856,11927,9284.10,2021-12-10,2025-11-19,Moroso,Personal
1857,8444,12633.42,2021-12-02,2022-11-27,Moroso,Hipotecario
1858,2268,32892.92,2023-04-15,2027-03-25,Pagado,Estudiantil
1859,9199,6517.38,2022-06-17,2025-06-01,Activo,Hipotecario
1860,6053,19371.11,2023-06-27,2023-12-24,Moroso,Personal
1861,2456,7177.33,2024-12-15,2026-12-05,Activo,Hipotecario
1862,9630,46594.11,2022-12-16,2024-12-05,Pagado,Hipotecario
1863,4429,43501.36,2021-03-19,2023-03-09,Pagado,Automotriz
1864,10978,34023.94,2022-09-03,2024-08-23,Pagado,Estudiantil
1865,8200,43953.59,2022-03-18,2024-03-07,Activo,Hipotecario
1866,9196,40981.52,2025-03-24,2025-09-20,Pagado,Estudiantil
1867,10447,11827.13,2022-11-16,2024-11-05,Moroso,Hipotecario
1868,3520,43243.60,2021-08-09,2022-08-04,Moroso,Estudiantil
1869,7860,21531.68,2023-02-12,2024-02-07,Pagado,Hipotecario
1870,9204,30288.30,2025-01-29,2027-01-19,Moroso,Hipotecario
1871,10257,44590.50,2021-05-03,2022-04-28,Pagado,Estudiantil
1872,1703,9701.39,2024-10-25,2025-04-23,Pagado,Hipotecario
1873,4543,37524.30,2021-12-22,2022-06-20,Activo,Estudiantil
1874,483,11580.95,2025-06-25,2027-06-15,Activo,Hipotecario
1875,5320,5236.97,2021-11-08,2023-10-29,Activo,Estudiantil
1876,3975,12032.33,2021-12-30,2024-12-14,Activo,Hipotecario
1877,9658,47411.51,2023-05-31,2027-05-10,Moroso,Estudiantil
1878,10449,43538.46,2025-05-03,2028-04-17,Pagado,Automotriz
1879,9786,5209.58,2020-11-21,2024-10-31,Pagado,Hipotecario
1880,8512,10118.74,2020-10-13,2024-09-22,Pagado,Personal
1881,5120,24666.50,2021-03-26,2025-03-05,Activo,Hipotecario
1882,3898,40038.68,2020-12-05,2023-11-20,Moroso,Estudiantil
1883,3329,31055.19,2025-06-12,2029-05-22,Pagado,Hipotecario
1884,11329,43329.98,2022-10-17,2025-10-01,Moroso,Automotriz
1885,10099,43688.53,2022-05-02,2022-10-29,Activo,Personal
1886,9904,11026.60,2025-05-29,2025-11-25,Moroso,Estudiantil
1887,10972,34536.24,2024-02-01,2027-01-16,Pagado,Personal
1888,2184,1831.09,2020-10-19,2023-10-04,Pagado,Automotriz
1889,1345,25782.40,2024-10-11,2025-10-06,Pagado,Automotriz
1890,3237,11969.55,2025-03-08,2025-09-04,Activo,Estudiantil
1891,7437,46273.09,2023-01-02,2023-12-28,Moroso,Estudiantil
1892,4140,9779.53,2023-02-10,2023-08-09,Activo,Automotriz
1893,2822,32525.95,2024-08-25,2028-08-04,Pagado,Estudiantil
1894,5039,31060.48,2022-08-16,2023-08-11,Moroso,Automotriz
1895,2329,29407.22,2023-12-30,2024-06-27,Moroso,Personal
1896,1688,34612.82,2023-01-27,2025-01-16,Pagado,Personal
1897,10685,36766.43,2024-05-26,2024-11-22,Pagado,Personal
1898,9171,18869.57,2021-02-28,2024-02-13,Moroso,Automotriz
1899,9039,46830.85,2021-01-19,2022-01-14,Activo,Personal
1900,7487,45611.19,2021-11-20,2022-11-15,Moroso,Automotriz
1901,2866,11733.07,2024-04-12,2024-10-09,Activo,Estudiantil
1902,11557,39126.68,2024-01-29,2024-07-27,Activo,Hipotecario
1903,5148,5899.36,2024-08-29,2027-08-14,Pagado,Hipotecario
1904,5066,47257.35,2024-06-28,2028-06-07,Moroso,Estudiantil
1905,9459,49550.35,2022-04-11,2023-04-06,Activo,Estudiantil
1906,3521,18734.12,2023-06-08,2025-05-28,Moroso,Automotriz
1907,12304,41371.45,2021-10-06,2022-10-01,Activo,Automotriz
1908,2693,25193.57,2023-03-15,2023-09-11,Activo,Hipotecario
1909,4799,30065.74,2023-04-05,2025-03-25,Moroso,Automotriz
1910,5927,7390.24,2023-06-25,2026-06-09,Pagado,Hipotecario
1911,4814,8547.05,2023-12-07,2026-11-21,Activo,Estudiantil
1912,1334,10844.18,2021-08-27,2025-08-06,Pagado,Personal
1913,8982,37333.75,2023-09-11,2025-08-31,Activo,Estudiantil
1914,44,43377.28,2024-12-02,2025-11-27,Moroso,Automotriz
1915,454,30541.82,2025-04-26,2029-04-05,Activo,Personal
1916,12191,31804.76,2021-06-11,2022-06-06,Moroso,Automotriz
1917,7431,43120.04,2023-04-04,2024-03-29,Moroso,Personal
1918,8022,28089.46,2022-08-07,2023-02-03,Activo,Personal
1919,6727,27187.47,2024-07-05,2027-06-20,Pagado,Personal
1920,3561,48287.10,2021-08-01,2025-07-11,Activo,Estudiantil
1921,6450,38371.77,2022-10-26,2024-10-15,Activo,Hipotecario
1922,9212,43213.35,2024-05-13,2026-05-03,Pagado,Automotriz
1923,6119,39026.52,2022-08-26,2026-08-05,Moroso,Estudiantil
1924,11587,32762.90,2021-09-27,2022-03-26,Activo,Hipotecario
1925,9529,41254.82,2021-05-13,2022-05-08,Moroso,Personal
1926,9520,5621.48,2020-12-21,2021-06-19,Activo,Hipotecario
1927,7960,37785.55,2023-01-04,2024-12-24,Moroso,Hipotecario
1928,3426,31755.48,2023-10-23,2025-10-12,Activo,Hipotecario
1929,11193,40833.08,2024-02-06,2025-01-31,Moroso,Automotriz
1930,11674,36286.09,2022-08-27,2025-08-11,Moroso,Automotriz
1931,2457,31467.53,2021-11-25,2023-11-15,Activo,Automotriz
1932,8913,37975.58,2023-04-30,2023-10-27,Activo,Estudiantil
1933,6832,19437.05,2025-06-15,2029-05-25,Moroso,Estudiantil
1934,4248,4782.16,2023-03-15,2026-02-27,Pagado,Automotriz
1935,516,8793.82,2022-02-26,2026-02-05,Activo,Automotriz
1936,6552,8034.04,2021-11-24,2023-11-14,Activo,Hipotecario
1937,2602,31606.31,2024-10-12,2027-09-27,Pagado,Personal
1938,6529,4757.15,2024-12-02,2025-05-31,Pagado,Automotriz
1939,9592,20996.95,2024-07-06,2026-06-26,Activo,Personal
1940,8876,38908.20,2024-10-13,2027-09-28,Activo,Personal
1941,1932,23394.76,2023-03-02,2024-02-25,Activo,Hipotecario
1942,6946,25060.27,2024-10-09,2027-09-24,Moroso,Personal
1943,8165,48617.77,2020-09-27,2023-09-12,Pagado,Personal
1944,10808,25324.44,2021-04-22,2024-04-06,Pagado,Personal
1945,6323,46112.36,2023-11-20,2024-11-14,Activo,Automotriz
1946,3573,14233.07,2024-11-03,2025-10-29,Pagado,Automotriz
1947,4216,19055.09,2024-06-06,2024-12-03,Moroso,Hipotecario
1948,2695,16861.52,2022-08-03,2025-07-18,Moroso,Automotriz
1949,5226,15806.37,2022-05-16,2026-04-25,Pagado,Hipotecario
1950,1065,39130.65,2025-07-03,2027-06-23,Pagado,Estudiantil
1951,10461,41494.16,2023-07-18,2024-01-14,Moroso,Hipotecario
1952,7995,1792.75,2020-12-15,2022-12-05,Moroso,Automotriz
1953,12023,21633.78,2020-12-21,2022-12-11,Pagado,Automotriz
1954,4998,5123.59,2022-12-08,2025-11-22,Activo,Estudiantil
1955,5489,5416.60,2024-10-01,2025-09-26,Pagado,Personal
1956,9187,19096.54,2024-07-18,2025-01-14,Pagado,Personal
1957,1668,11845.95,2022-12-21,2026-11-30,Moroso,Estudiantil
1958,11104,32405.90,2025-02-08,2027-01-29,Activo,Automotriz
1959,1408,41304.39,2020-08-11,2024-07-21,Activo,Estudiantil
1960,8142,15426.14,2021-06-15,2021-12-12,Pagado,Estudiantil
1961,10003,12579.77,2024-03-16,2028-02-24,Moroso,Estudiantil
1962,10858,15172.74,2021-09-06,2024-08-21,Pagado,Automotriz
1963,1156,42820.48,2022-10-16,2023-04-14,Moroso,Personal
1964,3927,10295.89,2023-08-27,2024-02-23,Pagado,Hipotecario
1965,7012,24304.07,2023-12-21,2024-12-15,Activo,Estudiantil
1966,7680,18736.73,2023-08-27,2024-08-21,Moroso,Estudiantil
1967,6614,30889.22,2020-12-04,2022-11-24,Pagado,Automotriz
1968,9569,11527.73,2023-12-13,2024-06-10,Moroso,Estudiantil
1969,1395,44166.77,2020-12-22,2024-12-01,Activo,Hipotecario
1970,7057,6057.10,2025-05-23,2025-11-19,Activo,Automotriz
1971,4623,22137.28,2025-04-27,2025-10-24,Activo,Hipotecario
1972,7717,39361.89,2022-03-13,2026-02-20,Pagado,Personal
1973,3344,42687.12,2023-08-17,2025-08-06,Moroso,Automotriz
1974,8125,44332.67,2025-03-31,2029-03-10,Moroso,Personal
1975,3091,1185.46,2022-12-30,2025-12-14,Activo,Hipotecario
1976,3135,17722.17,2021-03-02,2022-02-25,Activo,Estudiantil
1977,4805,38260.33,2023-10-30,2024-04-27,Moroso,Estudiantil
1978,7765,43471.68,2024-10-30,2027-10-15,Moroso,Personal
1979,5537,33126.32,2024-05-16,2028-04-25,Pagado,Automotriz
1980,8282,12730.69,2025-03-21,2029-02-28,Activo,Automotriz
1981,9793,1422.02,2022-12-03,2026-11-12,Pagado,Estudiantil
1982,9465,19097.19,2021-07-21,2022-07-16,Activo,Personal
1983,6905,41471.41,2021-08-20,2022-08-15,Pagado,Automotriz
1984,3307,23752.71,2021-05-13,2024-04-27,Activo,Estudiantil
1985,2475,41149.64,2023-11-22,2027-11-01,Pagado,Hipotecario
1986,12152,11663.65,2023-09-19,2025-09-08,Activo,Personal
1987,3641,40565.45,2023-06-05,2024-05-30,Activo,Hipotecario
1988,1616,9060.39,2025-04-15,2026-04-10,Pagado,Hipotecario
1989,11916,35590.92,2023-08-26,2027-08-05,Moroso,Automotriz
1990,708,37028.79,2021-10-08,2024-09-22,Activo,Estudiantil
1991,11688,24992.77,2022-03-27,2026-03-06,Pagado,Estudiantil
1992,1320,2899.94,2024-11-14,2025-05-13,Activo,Estudiantil
1993,3383,48315.70,2023-12-16,2025-12-05,Activo,Personal
1994,2112,8786.70,2024-10-17,2025-04-15,Activo,Hipotecario
1995,58,39174.92,2020-11-19,2022-11-09,Moroso,Hipotecario
1996,6945,15798.76,2020-12-04,2024-11-13,Pagado,Personal
1997,9709,24271.57,2020-11-14,2022-11-04,Pagado,Personal
1998,992,13359.43,2021-09-15,2024-08-30,Moroso,Automotriz
1999,2441,16096.56,2023-05-17,2027-04-26,Moroso,Hipotecario
2000,10133,30484.93,2024-07-27,2027-07-12,Moroso,Personal
2001,1436,20900.05,2024-12-16,2025-06-14,Moroso,Automotriz
2002,525,12108.25,2024-06-05,2027-05-21,Pagado,Hipotecario
2003,4899,33660.63,2021-10-22,2023-10-12,Activo,Personal
2004,2070,25197.03,2024-12-04,2028-11-13,Pagado,Personal
2005,6933,23467.30,2021-09-24,2022-09-19,Moroso,Personal
2006,4388,7377.26,2023-05-01,2024-04-25,Activo,Hipotecario
2007,9909,16246.80,2023-04-02,2025-03-22,Moroso,Hipotecario
2008,9513,41160.31,2021-12-03,2025-11-12,Pagado,Automotriz
2009,1916,30071.96,2023-11-19,2025-11-08,Moroso,Estudiantil
2010,7190,21793.82,2023-02-01,2024-01-27,Moroso,Personal
2011,4120,24385.91,2023-05-28,2026-05-12,Pagado,Hipotecario
2012,7810,49614.46,2024-11-09,2025-11-04,Activo,Hipotecario
2013,8193,29262.00,2024-11-16,2028-10-26,Pagado,Personal
2014,568,30840.99,2025-01-25,2029-01-04,Pagado,Hipotecario
2015,3120,23408.82,2024-09-15,2027-08-31,Pagado,Hipotecario
2016,11635,26787.33,2025-04-30,2026-04-25,Pagado,Automotriz
2017,7529,20937.31,2023-02-03,2024-01-29,Activo,Personal
2018,3004,42503.62,2024-07-31,2025-01-27,Activo,Personal
2019,11935,24814.95,2020-09-06,2022-08-27,Pagado,Personal
2020,6969,43559.44,2023-09-04,2024-08-29,Activo,Estudiantil
2021,4264,15270.51,2023-05-12,2025-05-01,Pagado,Estudiantil
2022,8058,24823.53,2021-06-22,2022-06-17,Pagado,Automotriz
2023,6520,39915.63,2024-02-01,2028-01-11,Moroso,Estudiantil
2024,2194,19065.14,2025-07-04,2029-06-13,Activo,Personal
2025,9802,48143.96,2023-02-27,2027-02-06,Moroso,Personal
2026,10101,20904.43,2020-10-07,2021-10-02,Moroso,Hipotecario
2027,6467,31800.63,2024-07-30,2027-07-15,Pagado,Personal
2028,556,15217.27,2022-10-19,2023-10-14,Moroso,Automotriz
2029,55,14452.36,2025-06-18,2025-12-15,Activo,Automotriz
2030,10861,10471.80,2025-06-15,2029-05-25,Pagado,Hipotecario
2031,11810,31973.88,2022-06-23,2023-06-18,Moroso,Estudiantil
2032,12142,30797.68,2020-12-23,2022-12-13,Pagado,Hipotecario
2033,3747,27464.59,2025-07-03,2026-06-28,Activo,Personal
2034,11611,29118.99,2024-08-17,2027-08-02,Activo,Automotriz
2035,6284,48647.23,2021-12-28,2023-12-18,Pagado,Personal
2036,2070,32193.20,2024-12-31,2026-12-21,Pagado,Estudiantil
2037,1762,17519.32,2023-10-11,2024-04-08,Activo,Automotriz
2038,4248,48231.82,2021-10-19,2024-10-03,Moroso,Personal
2039,7486,12001.06,2022-08-08,2023-08-03,Activo,Personal
2040,5314,36241.10,2020-10-23,2022-10-13,Moroso,Hipotecario
2041,9199,47054.81,2025-05-30,2027-05-20,Pagado,Personal
2042,7414,44089.50,2021-06-23,2023-06-13,Moroso,Hipotecario
2043,6373,16454.09,2022-03-01,2025-02-13,Activo,Estudiantil
2044,1328,32221.71,2020-09-13,2021-03-12,Pagado,Hipotecario
2045,12242,9013.25,2024-04-17,2026-04-07,Moroso,Personal
2046,8191,40065.35,2023-03-18,2027-02-25,Pagado,Personal
2047,3759,45507.55,2024-02-08,2024-08-06,Pagado,Automotriz
2048,12265,48113.48,2021-10-30,2022-04-28,Activo,Estudiantil
2049,12090,7182.11,2024-01-21,2024-07-19,Activo,Estudiantil
2050,12159,36428.07,2022-04-11,2023-04-06,Moroso,Hipotecario
2051,5600,26687.99,2024-01-12,2026-12-27,Pagado,Hipotecario
2052,9933,35899.09,2024-10-23,2028-10-02,Moroso,Personal
2053,9970,28953.31,2024-07-21,2028-06-30,Pagado,Estudiantil
2054,2669,42907.86,2021-01-26,2023-01-16,Pagado,Personal
2055,6407,7862.59,2021-09-19,2024-09-03,Moroso,Hipotecario
2056,11153,30511.99,2024-12-14,2025-12-09,Moroso,Estudiantil
2057,3545,2798.50,2022-04-22,2026-04-01,Activo,Estudiantil
2058,8095,5470.74,2025-04-24,2025-10-21,Moroso,Personal
2059,7022,2364.11,2023-04-22,2026-04-06,Activo,Hipotecario
2060,8029,35061.61,2024-08-11,2026-08-01,Activo,Estudiantil
2061,12296,47785.67,2025-01-04,2025-12-30,Pagado,Estudiantil
2062,4361,21061.93,2023-09-30,2026-09-14,Activo,Estudiantil
2063,3030,47458.25,2023-03-18,2023-09-14,Activo,Automotriz
2064,226,23820.16,2022-01-06,2025-12-16,Activo,Personal
2065,3293,21610.40,2024-06-14,2024-12-11,Pagado,Estudiantil
2066,8971,10980.46,2025-01-28,2025-07-27,Pagado,Automotriz
2067,4639,35854.33,2023-06-15,2023-12-12,Activo,Estudiantil
2068,2342,12416.92,2025-03-10,2027-02-28,Moroso,Personal
