id,usuario_id,tipo_activo,descripcion,monto
916,383,plan de jubilación,Activos financieros,164381.98
917,896,plan de jubilación,Activos financieros,74926.76
918,9115,ahorro,Activos financieros,65403.72
919,9339,inversiones,Activos financieros,221867.27
920,12183,ahorro,Activos financieros,42079.56
921,661,ahorro,Activos financieros,99718.59
922,10091,plan de jubilación,Activos financieros,50646.35
923,809,ahorro,Activos financieros,1422.08
924,9765,inversiones,Activos financieros,33082.91
925,4408,plan de jubilación,Activos financieros,116315.52
926,4088,inversiones,Activos financieros,157771.24
927,4643,inversiones,Activos financieros,140938.21
928,298,ahorro,Activos financieros,33403.07
929,11485,plan de jubilación,Activos financieros,163829.91
930,10210,ahorro,Activos financieros,1901.38
931,9618,plan de jubilación,Activos financieros,144106.40
932,12365,ahorro,Activos financieros,61289.97
933,9755,plan de jubilación,Activos financieros,207612.51
934,10557,plan de jubilación,Activos financieros,26250.75
935,8619,ahorro,Activos financieros,18885.73
936,76,plan de jubilación,Activos financieros,84282.41
937,11010,ahorro,Activos financieros,26448.14
938,3821,plan de jubilación,Activos financieros,189670.38
939,5119,plan de jubilación,Activos financieros,147702.88
940,5527,ahorro,Activos financieros,26524.54
941,1919,inversiones,Activos financieros,71654.47
942,9695,ahorro,Activos financieros,46806.80
943,6213,plan de jubilación,Activos financieros,173088.04
944,7891,plan de jubilación,Activos financieros,174121.14
945,9755,plan de jubilación,Activos financieros,95048.26
946,4307,ahorro,Activos financieros,95757.37
947,10533,ahorro,Activos financieros,45770.38
948,5627,plan de jubilación,Activos financieros,106882.18
949,3857,plan de jubilación,Activos financieros,190550.88
950,9316,ahorro,Activos financieros,76305.03
951,5165,inversiones,Activos financieros,262067.38
952,3905,inversiones,Activos financieros,134577.65
953,1525,plan de jubilación,Activos financieros,24135.17
954,11586,ahorro,Activos financieros,6644.93
955,2986,inversiones,Activos financieros,61444.88
956,10377,ahorro,Activos financieros,16871.45
957,8071,plan de jubilación,Activos financieros,33478.81
958,10268,inversiones,Activos financieros,175361.16
959,6100,inversiones,Activos financieros,134199.32
960,889,plan de jubilación,Activos financieros,37326.36
961,6262,plan de jubilación,Activos financieros,143158.24
962,1336,plan de jubilación,Activos financieros,169828.09
963,4561,inversiones,Activos financieros,7509.37
964,4370,ahorro,Activos financieros,74707.55
965,7937,ahorro,Activos financieros,5006.34
966,7952,inversiones,Activos financieros,20064.21
967,2291,ahorro,Activos financieros,98620.66
968,10532,ahorro,Activos financieros,29065.53
969,1113,ahorro,Activos financieros,76699.85
970,2119,inversiones,Activos financieros,289170.99
971,4931,plan de jubilación,Activos financieros,114891.60
972,8082,plan de jubilación,Activos financieros,24661.25
973,1676,inversiones,Activos financieros,40763.95
974,7942,ahorro,Activos financieros,18258.13
975,2569,plan de jubilación,Activos financieros,134566.42
976,5076,ahorro,Activos financieros,83564.75
977,8337,plan de jubilación,Activos financieros,118435.96
978,8332,inversiones,Activos financieros,127814.28
979,11265,ahorro,Activos financieros,25127.45
980,681,ahorro,Activos financieros,27927.15
981,5553,ahorro,Activos financieros,3705.62
982,6612,plan de jubilación,Activos financieros,155656.19
983,6226,ahorro,Activos financieros,21005.12
984,4120,inversiones,Activos financieros,11039.31
985,11726,inversiones,Activos financieros,211282.59
986,3740,ahorro,Activos financieros,74183.84
987,4956,plan de jubilación,Activos financieros,62413.12
988,11736,ahorro,Activos financieros,14443.49
989,6336,ahorro,Activos financieros,81670.73
990,1716,inversiones,Activos financieros,96352.21
991,3087,inversiones,Activos financieros,245696.36
992,11744,plan de jubilación,Activos financieros,219683.29
993,6612,inversiones,Activos financieros,67091.78
994,11348,plan de jubilación,Activos financieros,19934.62
995,6594,inversiones,Activos financieros,273561.72
996,9314,inversiones,Activos financieros,128732.97
997,4190,ahorro,Activos financieros,97242.88
998,3637,inversiones,Activos financieros,114965.24
999,5213,plan de jubilación,Activos financieros,175595.56
1000,11457,ahorro,Activos financieros,30338.91
1001,892,inversiones,Activos financieros,142582.13
1002,9974,plan de jubilación,Activos financieros,215097.60
1003,5149,plan de jubilación,Activos financieros,229111.59
1004,5399,plan de jubilación,Activos financieros,242107.62
1005,578,inversiones,Activos financieros,41093.73
1006,5949,plan de jubilación,Activos financieros,54817.50
1007,8446,ahorro,Activos financieros,92261.50
1008,2181,ahorro,Activos financieros,53795.74
1009,10041,ahorro,Activos financieros,27211.93
1010,7427,inversiones,Activos financieros,181273.69
1011,7186,ahorro,Activos financieros,80562.74
1012,9296,inversiones,Activos financieros,201763.71
1013,3763,plan de jubilación,Activos financieros,56177.83
1014,5838,plan de jubilación,Activos financieros,239469.84
1015,9428,ahorro,Activos financieros,93747.40
1016,9210,ahorro,Activos financieros,74814.48
1017,7571,ahorro,Activos financieros,69714.82
1018,1525,ahorro,Activos financieros,39964.89
1019,872,inversiones,Activos financieros,97162.89
1020,9522,plan de jubilación,Activos financieros,119231.36
1021,6789,plan de jubilación,Activos financieros,80563.46
1022,2585,inversiones,Activos financieros,264960.77
1023,1379,ahorro,Activos financieros,80380.25
1024,5828,plan de jubilación,Activos financieros,191599.10
1025,11578,ahorro,Activos financieros,37385.14
1026,4578,ahorro,Activos financieros,56471.21
1027,792,inversiones,Activos financieros,44630.89
1028,7548,inversiones,Activos financieros,280492.72
1029,11698,inversiones,Activos financieros,125855.84
1030,3396,ahorro,Activos financieros,33321.60
1031,1570,inversiones,Activos financieros,250175.45
1032,9212,inversiones,Activos financieros,196727.78
1033,5447,plan de jubilación,Activos financieros,68045.06
1034,3787,inversiones,Activos financieros,192866.64
1035,8610,plan de jubilación,Activos financieros,46217.24
1036,4347,ahorro,Activos financieros,14425.87
1037,445,plan de jubilación,Activos financieros,50091.70
1038,5813,inversiones,Activos financieros,287213.83
1039,7486,ahorro,Activos financieros,83987.32
1040,9759,inversiones,Activos financieros,15505.80
1041,6902,plan de jubilación,Activos financieros,38685.42
1042,9124,ahorro,Activos financieros,7262.81
1043,9810,ahorro,Activos financieros,22262.61
1044,5798,plan de jubilación,Activos financieros,19810.28
1045,9536,inversiones,Activos financieros,280237.21
1046,12085,inversiones,Activos financieros,146868.46
1047,4672,inversiones,Activos financieros,165941.42
1048,8667,ahorro,Activos financieros,53177.06
1049,11435,inversiones,Activos financieros,293266.33
1050,9261,inversiones,Activos financieros,244134.01
1051,4245,plan de jubilación,Activos financieros,202511.09
1052,3461,ahorro,Activos financieros,91845.86
1053,573,ahorro,Activos financieros,24476.40
1054,11256,inversiones,Activos financieros,76473.04
1055,9333,plan de jubilación,Activos financieros,199759.40
1056,11006,plan de jubilación,Activos financieros,240027.96
1057,5281,inversiones,Activos financieros,73719.16
1058,9334,ahorro,Activos financieros,30347.48
1059,4372,inversiones,Activos financieros,297510.74
1060,6879,ahorro,Activos financieros,9803.30
1061,5671,plan de jubilación,Activos financieros,140411.85
1062,10418,inversiones,Activos financieros,3825.60
1063,4515,ahorro,Activos financieros,50235.91
1064,3115,inversiones,Activos financieros,235528.52
1065,3337,ahorro,Activos financieros,89531.73
1066,8475,ahorro,Activos financieros,21536.00
1067,9181,inversiones,Activos financieros,143174.59
1068,7849,ahorro,Activos financieros,68600.66
1069,9058,inversiones,Activos financieros,169489.45
1070,4422,ahorro,Activos financieros,92912.25
1071,2135,ahorro,Activos financieros,96166.18
1072,6151,ahorro,Activos financieros,75349.32
1073,8281,plan de jubilación,Activos financieros,232574.36
1074,3736,ahorro,Activos financieros,56613.84
1075,8990,plan de jubilación,Activos financieros,170873.57
1076,3256,plan de jubilación,Activos financieros,99042.32
1077,6082,ahorro,Activos financieros,79154.56
1078,11132,inversiones,Activos financieros,24449.88
1079,1950,plan de jubilación,Activos financieros,18155.63
1080,5765,ahorro,Activos financieros,83948.13
1081,9683,inversiones,Activos financieros,230932.69
1082,4988,plan de jubilación,Activos financieros,242385.53
1083,9665,ahorro,Activos financieros,63595.23
1084,3685,plan de jubilación,Activos financieros,60893.91
1085,1526,plan de jubilación,Activos financieros,110802.75
1086,11562,inversiones,Activos financieros,198540.90
1087,1232,inversiones,Activos financieros,89318.46
1088,1042,inversiones,Activos financieros,22978.50
1089,2182,ahorro,Activos financieros,38310.00
1090,12202,ahorro,Activos financieros,74095.70
1091,8213,plan de jubilación,Activos financieros,31104.97
1092,9132,plan de jubilación,Activos financieros,113960.29
1093,2180,ahorro,Activos financieros,13684.45
1094,8318,plan de jubilación,Activos financieros,114966.70
1095,391,inversiones,Activos financieros,123005.21
1096,4342,ahorro,Activos financieros,35714.47
1097,10923,inversiones,Activos financieros,179815.10
1098,858,plan de jubilación,Activos financieros,8023.45
1099,10056,plan de jubilación,Activos financieros,195896.43
1100,9972,inversiones,Activos financieros,271657.06
1101,6143,inversiones,Activos financieros,156810.25
1102,10178,plan de jubilación,Activos financieros,46527.93
1103,6664,plan de jubilación,Activos financieros,70759.67
1104,9468,ahorro,Activos financieros,17137.14
1105,8146,plan de jubilación,Activos financieros,78439.30
1106,8967,plan de jubilación,Activos financieros,66666.44
1107,8982,inversiones,Activos financieros,187885.07
1108,5224,inversiones,Activos financieros,59468.92
1109,2822,ahorro,Activos financieros,30813.47
1110,732,plan de jubilación,Activos financieros,211195.28
1111,7589,plan de jubilación,Activos financieros,112854.62
1112,4207,inversiones,Activos financieros,292293.39
1113,9338,plan de jubilación,Activos financieros,83562.96
1114,9558,ahorro,Activos financieros,48161.47
1115,9851,plan de jubilación,Activos financieros,242337.68
1116,11080,inversiones,Activos financieros,208792.37
1117,16,inversiones,Activos financieros,234810.34
1118,10427,plan de jubilación,Activos financieros,73673.54
1119,2468,plan de jubilación,Activos financieros,32902.52
1120,2277,ahorro,Activos financieros,59426.59
1121,2609,ahorro,Activos financieros,68330.41
1122,7696,ahorro,Activos financieros,95323.96
1123,1709,inversiones,Activos financieros,63684.87
1124,10414,inversiones,Activos financieros,21678.44
1125,1865,inversiones,Activos financieros,150291.66
1126,10674,plan de jubilación,Activos financieros,64295.19
1127,6219,ahorro,Activos financieros,71666.02
1128,4445,ahorro,Activos financieros,45182.14
1129,3087,plan de jubilación,Activos financieros,147649.78
1130,9841,inversiones,Activos financieros,277125.23
1131,6075,plan de jubilación,Activos financieros,138193.07
1132,1919,inversiones,Activos financieros,268754.95
1133,4280,inversiones,Activos financieros,191815.93
1134,4745,ahorro,Activos financieros,77010.93
1135,7445,inversiones,Activos financieros,107147.64
1136,4016,inversiones,Activos financieros,14244.71
1137,2662,inversiones,Activos financieros,194376.34
1138,7572,plan de jubilación,Activos financieros,30956.42
1139,3543,plan de jubilación,Activos financieros,59390.26
1140,1545,inversiones,Activos financieros,174574.97
1141,11353,ahorro,Activos financieros,44854.97
1142,10394,plan de jubilación,Activos financieros,194223.85
1143,1631,inversiones,Activos financieros,150639.27
1144,9452,ahorro,Activos financieros,48535.72
1145,6355,plan de jubilación,Activos financieros,230534.15
1146,599,ahorro,Activos financieros,83216.12
1147,2797,ahorro,Activos financieros,35158.70
1148,8452,plan de jubilación,Activos financieros,197146.15
1149,7802,plan de jubilación,Activos financieros,90333.57
1150,3089,plan de jubilación,Activos financieros,181888.52
1151,6562,plan de jubilación,Activos financieros,21457.71
1152,9306,inversiones,Activos financieros,35410.49
1153,8452,inversiones,Activos financieros,33699.44
1154,3008,inversiones,Activos financieros,73929.97
1155,11063,inversiones,Activos financieros,48880.58
1156,12286,plan de jubilación,Activos financieros,239823.34
1157,8328,plan de jubilación,Activos financieros,159291.28
1158,1928,inversiones,Activos financieros,197535.07
1159,3986,ahorro,Activos financieros,73870.14
1160,3026,plan de jubilación,Activos financieros,150089.77
1161,1573,ahorro,Activos financieros,70621.19
1162,9487,plan de jubilación,Activos financieros,189319.75
1163,1574,inversiones,Activos financieros,31423.86
1164,4280,ahorro,Activos financieros,36896.41
1165,3531,plan de jubilación,Activos financieros,32918.97
1166,4270,plan de jubilación,Activos financieros,134290.18
1167,7813,plan de jubilación,Activos financieros,151257.85
1168,1549,plan de jubilación,Activos financieros,148816.16
1169,7034,plan de jubilación,Activos financieros,212151.86
1170,10323,ahorro,Activos financieros,81466.96
1171,5692,plan de jubilación,Activos financieros,230077.23
1172,558,ahorro,Activos financieros,67374.95
1173,10485,ahorro,Activos financieros,24237.99
1174,6531,ahorro,Activos financieros,37643.95
1175,6124,inversiones,Activos financieros,117150.52
1176,11479,ahorro,Activos financieros,57693.20
1177,9698,ahorro,Activos financieros,48923.69
1178,8629,inversiones,Activos financieros,275829.14
1179,12355,inversiones,Activos financieros,50892.79
1180,12378,ahorro,Activos financieros,19116.31
1181,4086,inversiones,Activos financieros,17029.77
1182,8427,ahorro,Activos financieros,48718.59
1183,873,plan de jubilación,Activos financieros,241138.13
1184,3934,inversiones,Activos financieros,148995.98
1185,6801,plan de jubilación,Activos financieros,106829.46
1186,1180,plan de jubilación,Activos financieros,45977.10
1187,1365,ahorro,Activos financieros,79690.15
1188,4491,plan de jubilación,Activos financieros,13010.30
1189,324,inversiones,Activos financieros,87312.42
1190,2929,inversiones,Activos financieros,223012.96
1191,7915,inversiones,Activos financieros,153730.99
1192,10610,ahorro,Activos financieros,27154.95
1193,12012,plan de jubilación,Activos financieros,137800.63
1194,11438,inversiones,Activos financieros,132968.61
1195,1964,plan de jubilación,Activos financieros,30092.03
1196,1923,ahorro,Activos financieros,30122.04
1197,6116,plan de jubilación,Activos financieros,69389.73
1198,3394,plan de jubilación,Activos financieros,216996.17
1199,2600,ahorro,Activos financieros,21382.88
1200,12005,inversiones,Activos financieros,207050.94
1201,10783,inversiones,Activos financieros,190198.42
1202,7976,inversiones,Activos financieros,42631.25
1203,528,ahorro,Activos financieros,80641.33
1204,4698,plan de jubilación,Activos financieros,135408.80
1205,6105,inversiones,Activos financieros,51344.83
1206,7712,plan de jubilación,Activos financieros,75886.64
1207,6417,inversiones,Activos financieros,295661.00
1208,2197,ahorro,Activos financieros,13991.10
1209,4552,ahorro,Activos financieros,99252.38
1210,11480,ahorro,Activos financieros,70291.94
1211,4550,ahorro,Activos financieros,15051.22
1212,11295,ahorro,Activos financieros,76266.62
1213,9064,plan de jubilación,Activos financieros,124917.39
1214,6086,inversiones,Activos financieros,81346.43
1215,6569,plan de jubilación,Activos financieros,115737.97
1216,9307,ahorro,Activos financieros,40583.65
1217,9250,inversiones,Activos financieros,280964.50
1218,2288,plan de jubilación,Activos financieros,237812.25
1219,6187,inversiones,Activos financieros,1739.45
1220,952,ahorro,Activos financieros,73227.73
1221,3215,inversiones,Activos financieros,199579.00
1222,2612,ahorro,Activos financieros,79669.95
1223,7811,ahorro,Activos financieros,96828.79
1224,7266,plan de jubilación,Activos financieros,70791.53
1225,3653,plan de jubilación,Activos financieros,139091.08
1226,1762,inversiones,Activos financieros,255874.35
1227,3515,inversiones,Activos financieros,228913.95
1228,3586,ahorro,Activos financieros,62804.86
1229,8434,ahorro,Activos financieros,12861.60
1230,5235,plan de jubilación,Activos financieros,116846.94
1231,3972,ahorro,Activos financieros,99571.56
1232,3084,inversiones,Activos financieros,91257.79
1233,1438,ahorro,Activos financieros,65631.50
1234,2645,ahorro,Activos financieros,37498.45
1235,5411,ahorro,Activos financieros,5652.83
1236,11112,plan de jubilación,Activos financieros,182867.15
1237,3910,plan de jubilación,Activos financieros,165593.88
1238,9311,ahorro,Activos financieros,608.09
1239,2012,ahorro,Activos financieros,13703.63
1240,11529,inversiones,Activos financieros,204314.83
1241,7778,ahorro,Activos financieros,69711.91
1242,10966,plan de jubilación,Activos financieros,175037.60
1243,5093,ahorro,Activos financieros,23280.21
1244,4727,inversiones,Activos financieros,241981.09
1245,3676,plan de jubilación,Activos financieros,95052.61
1246,6117,ahorro,Activos financieros,38580.74
1247,3060,inversiones,Activos financieros,297889.11
1248,9449,ahorro,Activos financieros,53285.57
1249,2389,inversiones,Activos financieros,195356.04
1250,9825,plan de jubilación,Activos financieros,181995.85
1251,7455,inversiones,Activos financieros,46260.87
1252,12311,inversiones,Activos financieros,206283.28
1253,11736,ahorro,Activos financieros,89711.00
1254,10308,ahorro,Activos financieros,59162.60
1255,9491,plan de jubilación,Activos financieros,240995.93
1256,2135,ahorro,Activos financieros,25154.74
1257,5377,ahorro,Activos financieros,25192.62
1258,3656,inversiones,Activos financieros,216632.71
1259,5800,inversiones,Activos financieros,9020.50
1260,11135,plan de jubilación,Activos financieros,55334.20
1261,11456,inversiones,Activos financieros,57405.31
1262,8908,plan de jubilación,Activos financieros,163311.59
1263,872,plan de jubilación,Activos financieros,99541.97
1264,10607,plan de jubilación,Activos financieros,161330.17
1265,673,inversiones,Activos financieros,266728.63
1266,11117,plan de jubilación,Activos financieros,233811.48
1267,6548,plan de jubilación,Activos financieros,215899.43
1268,1194,plan de jubilación,Activos financieros,94526.05
1269,3867,ahorro,Activos financieros,76391.23
1270,4809,ahorro,Activos financieros,58942.67
1271,11836,plan de jubilación,Activos financieros,57857.02
1272,1344,plan de jubilación,Activos financieros,129119.60
1273,1511,inversiones,Activos financieros,150813.64
1274,6262,plan de jubilación,Activos financieros,176943.61
1275,11361,inversiones,Activos financieros,161432.88
1276,1393,ahorro,Activos financieros,28108.04
1277,3580,ahorro,Activos financieros,51374.82
1278,5923,ahorro,Activos financieros,53870.82
1279,1289,inversiones,Activos financieros,190653.98
1280,3208,inversiones,Activos financieros,193303.22
1281,11499,inversiones,Activos financieros,131808.33
1282,10579,ahorro,Activos financieros,24825.74
1283,7970,ahorro,Activos financieros,45610.50
1284,8854,ahorro,Activos financieros,31274.36
1285,6222,inversiones,Activos financieros,222456.80
1286,2894,ahorro,Activos financieros,70936.11
1287,6658,ahorro,Activos financieros,16801.35
1288,7565,inversiones,Activos financieros,155649.63
1289,7676,plan de jubilación,Activos financieros,45905.92
1290,10098,inversiones,Activos financieros,234556.07
1291,2469,inversiones,Activos financieros,266038.01
1292,2100,plan de jubilación,Activos financieros,202741.42
1293,9636,inversiones,Activos financieros,20097.72
1294,5776,inversiones,Activos financieros,188632.32
1295,4180,plan de jubilación,Activos financieros,130141.56
1296,2721,plan de jubilación,Activos financieros,215543.15
1297,4855,plan de jubilación,Activos financieros,43540.95
1298,1085,inversiones,Activos financieros,202562.01
1299,8832,ahorro,Activos financieros,74207.61
1300,2337,ahorro,Activos financieros,85939.56
1301,8099,ahorro,Activos financieros,5075.16
1302,10964,plan de jubilación,Activos financieros,230455.50
1303,4141,ahorro,Activos financieros,55510.05
1304,7160,inversiones,Activos financieros,197055.29
1305,3886,plan de jubilación,Activos financieros,65824.48
1306,8197,plan de jubilación,Activos financieros,71458.20
1307,3243,inversiones,Activos financieros,112469.64
1308,2132,inversiones,Activos financieros,270680.36
1309,12076,ahorro,Activos financieros,80531.63
1310,3586,plan de jubilación,Activos financieros,21886.98
1311,11302,plan de jubilación,Activos financieros,194514.23
1312,6824,plan de jubilación,Activos financieros,26164.45
1313,1074,ahorro,Activos financieros,37207.48
1314,6558,inversiones,Activos financieros,235567.66
1315,8487,inversiones,Activos financieros,73532.61
1316,5436,inversiones,Activos financieros,291585.47
1317,10595,inversiones,Activos financieros,270232.55
1318,105,ahorro,Activos financieros,1134.60
1319,7951,ahorro,Activos financieros,23683.28
1320,5674,inversiones,Activos financieros,252032.63
1321,7755,plan de jubilación,Activos financieros,5358.20
1322,9669,plan de jubilación,Activos financieros,213006.47
1323,5168,plan de jubilación,Activos financieros,30467.51
1324,2259,ahorro,Activos financieros,42271.68
1325,2116,ahorro,Activos financieros,71309.42
1326,10923,ahorro,Activos financieros,92166.80
1327,7828,plan de jubilación,Activos financieros,176707.49
1328,4312,plan de jubilación,Activos financieros,243765.92
1329,869,inversiones,Activos financieros,29577.52
1330,2568,inversiones,Activos financieros,246168.90
1331,37,inversiones,Activos financieros,170778.40
1332,9971,inversiones,Activos financieros,289301.26
1333,10927,plan de jubilación,Activos financieros,68942.78
1334,8287,plan de jubilación,Activos financieros,176677.77
1335,4218,plan de jubilación,Activos financieros,82924.14
1336,8972,ahorro,Activos financieros,7931.40
1337,9736,ahorro,Activos financieros,78103.73
1338,11607,ahorro,Activos financieros,15963.35
1339,7054,plan de jubilación,Activos financieros,119183.50
1340,4656,ahorro,Activos financieros,53824.49
1341,10213,plan de jubilación,Activos financieros,80535.39
1342,5238,ahorro,Activos financieros,9496.88
1343,3671,plan de jubilación,Activos financieros,207464.74
1344,918,inversiones,Activos financieros,13058.61
1345,7169,ahorro,Activos financieros,9575.68
1346,8442,plan de jubilación,Activos financieros,102079.89
1347,12381,inversiones,Activos financieros,90353.37
1348,5058,ahorro,Activos financieros,95233.61
1349,7,inversiones,Activos financieros,224675.46
1350,3780,ahorro,Activos financieros,46473.30
1351,359,ahorro,Activos financieros,1689.71
1352,9127,ahorro,Activos financieros,20214.24
1353,9534,plan de jubilación,Activos financieros,173139.89
1354,9408,ahorro,Activos financieros,58441.22
1355,10349,ahorro,Activos financieros,2669.12
1356,4121,ahorro,Activos financieros,90298.36
1357,11468,ahorro,Activos financieros,9651.87
1358,7572,ahorro,Activos financieros,4748.28
1359,4131,ahorro,Activos financieros,17214.93
1360,3655,plan de jubilación,Activos financieros,206312.92
1361,5554,plan de jubilación,Activos financieros,12223.16
1362,3620,plan de jubilación,Activos financieros,47337.77
1363,11610,ahorro,Activos financieros,27860.69
1364,8021,ahorro,Activos financieros,3947.62
1365,4923,inversiones,Activos financieros,74489.65
1366,4946,plan de jubilación,Activos financieros,105938.09
1367,10274,plan de jubilación,Activos financieros,19939.87
1368,9242,plan de jubilación,Activos financieros,38622.82
1369,2474,inversiones,Activos financieros,265511.10
1370,7479,ahorro,Activos financieros,63260.06
1371,10614,ahorro,Activos financieros,98945.66
1372,8204,plan de jubilación,Activos financieros,122522.69
1373,2887,plan de jubilación,Activos financieros,228605.87
1374,657,plan de jubilación,Activos financieros,100153.41
1375,8310,ahorro,Activos financieros,32228.32
1376,8280,ahorro,Activos financieros,89628.60
1377,1364,ahorro,Activos financieros,80961.06
1378,29,inversiones,Activos financieros,107872.43
1379,5134,ahorro,Activos financieros,97411.00
1380,8913,ahorro,Activos financieros,65858.01
1381,9926,inversiones,Activos financieros,245069.26
1382,4970,ahorro,Activos financieros,76522.95
1383,3052,inversiones,Activos financieros,254105.02
1384,6356,plan de jubilación,Activos financieros,234125.48
1385,1855,ahorro,Activos financieros,24036.84
1386,5317,inversiones,Activos financieros,209590.34
1387,1475,ahorro,Activos financieros,70493.56
1388,670,inversiones,Activos financieros,169518.34
1389,12233,ahorro,Activos financieros,83751.34
1390,1867,inversiones,Activos financieros,93406.87
1391,3270,ahorro,Activos financieros,9480.61
1392,9454,inversiones,Activos financieros,66423.87
1393,3034,plan de jubilación,Activos financieros,5167.46
1394,10039,ahorro,Activos financieros,80741.32
1395,1898,inversiones,Activos financieros,54060.50
1396,8594,ahorro,Activos financieros,2680.33
1397,11770,inversiones,Activos financieros,275250.02
1398,6901,inversiones,Activos financieros,258340.17
1399,2179,plan de jubilación,Activos financieros,177611.81
1400,9951,plan de jubilación,Activos financieros,148574.08
1401,966,plan de jubilación,Activos financieros,84037.79
1402,7735,inversiones,Activos financieros,284659.37
1403,3756,plan de jubilación,Activos financieros,164049.17
1404,5864,inversiones,Activos financieros,290654.13
1405,4934,inversiones,Activos financieros,236310.55
1406,5819,inversiones,Activos financieros,177096.10
1407,1051,plan de jubilación,Activos financieros,80171.69
1408,4477,plan de jubilación,Activos financieros,36200.35
1409,5264,ahorro,Activos financieros,94904.42
1410,3537,plan de jubilación,Activos financieros,213435.46
1411,1654,ahorro,Activos financieros,18617.13
1412,10352,inversiones,Activos financieros,67047.68
1413,6765,ahorro,Activos financieros,93700.44
1414,6499,plan de jubilación,Activos financieros,187609.12
1415,7341,plan de jubilación,Activos financieros,245683.02
1416,1124,inversiones,Activos financieros,265710.76
1417,5203,inversiones,Activos financieros,201337.35
1418,2119,plan de jubilación,Activos financieros,114424.33
1419,11228,ahorro,Activos financieros,25329.32
1420,12159,plan de jubilación,Activos financieros,67881.20
1421,6032,inversiones,Activos financieros,1383.07
1422,11282,plan de jubilación,Activos financieros,184483.20
1423,5457,plan de jubilación,Activos financieros,125805.09
1424,2708,plan de jubilación,Activos financieros,138775.87
1425,7024,plan de jubilación,Activos financieros,198238.85
1426,11771,inversiones,Activos financieros,227714.82
1427,3466,ahorro,Activos financieros,45403.10
1428,4325,plan de jubilación,Activos financieros,9919.11
1429,11262,ahorro,Activos financieros,7882.94
1430,9292,plan de jubilación,Activos financieros,44421.60
1431,6967,inversiones,Activos financieros,282608.41
1432,11158,plan de jubilación,Activos financieros,150537.48
1433,7502,plan de jubilación,Activos financieros,177603.64
1434,9042,inversiones,Activos financieros,50334.16
1435,6786,ahorro,Activos financieros,5828.80
1436,1065,ahorro,Activos financieros,97452.64
1437,3840,inversiones,Activos financieros,166679.62
1438,7347,inversiones,Activos financieros,80314.17
1439,4960,plan de jubilación,Activos financieros,63199.33
1440,5556,plan de jubilación,Activos financieros,145083.60
1441,8740,ahorro,Activos financieros,5923.23
1442,7974,plan de jubilación,Activos financieros,26468.95
1443,650,inversiones,Activos financieros,180464.44
1444,12045,ahorro,Activos financieros,3060.70
1445,9936,inversiones,Activos financieros,88251.63
1446,9899,plan de jubilación,Activos financieros,211723.42
1447,12021,plan de jubilación,Activos financieros,120381.39
1448,11068,plan de jubilación,Activos financieros,27328.53
1449,5425,plan de jubilación,Activos financieros,50295.90
1450,5016,plan de jubilación,Activos financieros,50712.82
1451,7497,plan de jubilación,Activos financieros,112736.40
1452,8041,ahorro,Activos financieros,83789.34
1453,7052,ahorro,Activos financieros,15537.50
1454,2281,inversiones,Activos financieros,29914.08
1455,9447,plan de jubilación,Activos financieros,203004.14
1456,1542,inversiones,Activos financieros,69026.31
1457,8219,plan de jubilación,Activos financieros,205509.28
1458,11534,inversiones,Activos financieros,206433.31
1459,1126,inversiones,Activos financieros,264614.51
1460,7944,plan de jubilación,Activos financieros,24343.99
1461,9499,ahorro,Activos financieros,50459.10
1462,616,inversiones,Activos financieros,203582.93
1463,10131,ahorro,Activos financieros,12468.05
1464,8564,ahorro,Activos financieros,94931.62
1465,4780,ahorro,Activos financieros,80941.84
1466,2114,ahorro,Activos financieros,42625.80
1467,8966,plan de jubilación,Activos financieros,54470.22
1468,8954,ahorro,Activos financieros,83493.76
1469,1605,plan de jubilación,Activos financieros,228147.10
1470,9257,ahorro,Activos financieros,39115.87
1471,437,inversiones,Activos financieros,98511.91
1472,5123,inversiones,Activos financieros,137989.00
1473,6162,inversiones,Activos financieros,187294.32
1474,1259,plan de jubilación,Activos financieros,32567.12
1475,9248,ahorro,Activos financieros,56876.10
1476,10209,ahorro,Activos financieros,92530.35
1477,7621,ahorro,Activos financieros,78681.69
1478,10723,plan de jubilación,Activos financieros,220083.92
1479,11305,plan de jubilación,Activos financieros,165422.98
1480,8932,inversiones,Activos financieros,142440.94
1481,2848,plan de jubilación,Activos financieros,103728.62
1482,9174,inversiones,Activos financieros,204563.05
1483,8437,ahorro,Activos financieros,39881.38
1484,5750,inversiones,Activos financieros,72036.21
1485,11268,plan de jubilación,Activos financieros,230604.57
1486,4312,ahorro,Activos financieros,34117.68
1487,4750,plan de jubilación,Activos financieros,73684.93
1488,9943,inversiones,Activos financieros,205770.76
1489,9384,ahorro,Activos financieros,30397.80
1490,8823,plan de jubilación,Activos financieros,194637.57
1491,1998,plan de jubilación,Activos financieros,183555.86
1492,10735,inversiones,Activos financieros,27696.77
1493,2681,ahorro,Activos financieros,91386.56
1494,6619,inversiones,Activos financieros,145853.64
1495,2125,plan de jubilación,Activos financieros,206149.26
1496,10557,ahorro,Activos financieros,7028.89
1497,5431,inversiones,Activos financieros,121612.16
1498,7009,inversiones,Activos financieros,9655.50
1499,11879,ahorro,Activos financieros,83779.18
1500,8598,ahorro,Activos financieros,45916.64
1501,7774,inversiones,Activos financieros,60533.82
